file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd-telegram\src\net\osmand\aidl\customization\OsmandSettingsParams.java,net.osmand.aidl.customization.OsmandSettingsParams$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\profiles\data\OnlineRoutingDataObject.java,net.osmand.plus.profiles.data.OnlineRoutingDataObject,class,4,6,2,4,11,1,0,5,13,0.6666667,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,30,6,0,1,0,3,0,4,2,0,2,2,0,0,0,23,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\quickaction\QuickActionListFragment.java,net.osmand.plus.quickaction.QuickActionListFragment$QuickActionAdapter$DescriptionVH,innerclass,4,4,0,4,2,2,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,2,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\core\android\MapRendererContext.java,net.osmand.core.android.MapRendererContext$CachedMapPresentation,innerclass,5,5,0,5,7,1,0,3,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,6,0,0,0,0,6,0,0,3,22,2,0,4,0,0,0,3,6,0,6,0,0,0,0,22,10,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\helpers\TrackSelectSegmentAdapter.java,net.osmand.plus.helpers.TrackSelectSegmentAdapter$SegmentViewHolder,innerclass,2,2,0,2,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\views\Zoom.java,net.osmand.plus.views.Zoom$ComplexZoom,innerclass,2,2,0,2,8,1,0,1,0,0.375,0.16666667,0.16666667,4,1,4,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,2,26,4,0,2,0,0,0,3,3,6,3,1,0,0,0,11,9,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\com\github\ksoichiro\android\observablescrollview\ObservableListView.java,com.github.ksoichiro.android.observablescrollview.ObservableListView$SavedState$Anonymous2,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\routepreparationmenu\RoutingOptionsHelper.java,net.osmand.plus.routepreparationmenu.RoutingOptionsHelper$DividerItem,innerclass,1,1,0,1,3,2,0,0,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,27,9,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\settings\backend\backup\StreamSettingsItemWriter.java,net.osmand.plus.settings.backend.backup.StreamSettingsItemWriter,class,7,10,3,7,10,2,0,14,6,0.0,0.0,0.0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,4,2,1,1,1,5,1,5,2,0,0,0,29,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\download\DatabaseHelper.java,net.osmand.plus.download.DatabaseHelper,class,5,8,3,5,30,1,0,17,13,0.7125,0.41666666,0.41666666,10,0,9,1,0,0,9,0,0,0,8,7,1,7,0,0,8,0,0,172,12,1,10,6,0,27,7,25,7,21,4,0,1,0,56,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd-telegram\src\net\osmand\aidl\navdrawer\SetNavDrawerItemsParams.java,net.osmand.aidl.navdrawer.SetNavDrawerItemsParams$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\search\ShareHistoryAsyncTask.java,net.osmand.plus.search.ShareHistoryAsyncTask,class,10,11,1,10,9,2,0,23,0,0.33333334,0.8333333,1.0,4,0,1,0,3,0,4,0,0,0,3,0,0,3,0,0,3,0,0,55,1,1,2,0,0,4,0,14,1,10,2,0,1,0,39,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd-api\src\net\osmand\aidlapi\contextmenu\AContextMenuButton.java,net.osmand.aidlapi.contextmenu.AContextMenuButton$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
